               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,            0.044201,            0.018123,            0.003043,             0.73257,             0.67618,             0.75106,             0.31631,            0.042621,            0.013652,           0.0025283,             0.00848,             0.00848,             0.00848
                  21,            0.045899,             0.01743,           0.0025264,             0.77618,              0.6645,             0.71288,             0.31688,            0.045458,            0.014194,           0.0028015,              0.0084,              0.0084,              0.0084
                  22,            0.043999,            0.018282,           0.0025977,             0.86439,               0.651,             0.75766,             0.33902,            0.042859,            0.013403,           0.0024424,             0.00832,             0.00832,             0.00832
                  23,            0.044503,            0.017279,           0.0022581,             0.77674,             0.70285,             0.78512,             0.38318,            0.043336,             0.01377,           0.0021532,             0.00824,             0.00824,             0.00824
                  24,            0.044966,            0.017885,            0.002616,             0.70708,             0.78856,             0.77903,             0.33609,            0.042043,            0.012999,           0.0022422,             0.00816,             0.00816,             0.00816
                  25,            0.042886,            0.016869,           0.0022571,             0.76182,             0.76611,             0.80344,             0.41028,            0.041356,            0.013301,           0.0019116,             0.00808,             0.00808,             0.00808
                  26,            0.043473,            0.017857,           0.0021471,             0.88082,              0.7212,                0.84,             0.36283,            0.041704,            0.013243,            0.002132,               0.008,               0.008,               0.008
                  27,              0.0422,            0.017338,           0.0023441,             0.91926,             0.74347,             0.80806,              0.4037,            0.040557,            0.012902,           0.0019767,             0.00792,             0.00792,             0.00792
                  28,            0.042429,            0.018072,           0.0021585,             0.79752,              0.6863,             0.74457,             0.35619,            0.039848,             0.01328,           0.0022462,             0.00784,             0.00784,             0.00784
                  29,            0.040381,            0.016656,           0.0024928,             0.81657,             0.72703,             0.81322,             0.40897,            0.040628,            0.012852,           0.0020273,             0.00776,             0.00776,             0.00776
                  30,            0.041442,            0.016374,           0.0019071,             0.85059,             0.68082,             0.76884,             0.32693,            0.041875,            0.013461,           0.0023662,             0.00768,             0.00768,             0.00768
                  31,            0.042428,            0.017332,           0.0019882,             0.85666,             0.82372,             0.85391,             0.42249,            0.039381,              0.0135,            0.001744,              0.0076,              0.0076,              0.0076
                  32,             0.04053,            0.016713,           0.0018048,             0.89242,             0.78951,              0.8739,             0.37614,            0.040421,            0.013603,           0.0022219,             0.00752,             0.00752,             0.00752
                  33,            0.040375,            0.016864,             0.00209,             0.92156,             0.64273,             0.82674,             0.39448,             0.03971,            0.013065,           0.0018708,             0.00744,             0.00744,             0.00744
                  34,            0.039082,            0.015904,           0.0016869,             0.94704,             0.64972,             0.83971,             0.39942,            0.037743,            0.012483,            0.001748,             0.00736,             0.00736,             0.00736
                  35,            0.039029,            0.016252,           0.0016923,             0.77023,             0.71559,             0.75002,             0.35441,            0.039852,            0.012758,           0.0015282,             0.00728,             0.00728,             0.00728
                  36,            0.041893,            0.017356,           0.0018757,             0.81513,             0.84361,             0.84724,             0.39533,            0.038828,            0.013038,           0.0015738,              0.0072,              0.0072,              0.0072
                  37,            0.038057,            0.016662,           0.0019021,             0.78574,             0.78858,             0.86105,              0.4612,            0.038251,            0.012964,           0.0017621,             0.00712,             0.00712,             0.00712
                  38,            0.038149,            0.015321,           0.0015465,             0.73759,             0.93474,             0.90689,             0.41523,            0.039002,            0.012734,           0.0015682,             0.00704,             0.00704,             0.00704
                  39,             0.03918,            0.016306,           0.0016833,             0.86676,              0.8555,             0.90332,             0.44082,            0.039086,            0.012509,           0.0016248,             0.00696,             0.00696,             0.00696
                  40,            0.037483,            0.015993,           0.0016512,             0.85284,             0.87599,             0.90897,              0.4761,            0.036187,            0.012472,           0.0012297,             0.00688,             0.00688,             0.00688
                  41,            0.038014,            0.016441,            0.001596,             0.79983,             0.91118,             0.90679,             0.45584,            0.038081,            0.012442,           0.0014983,              0.0068,              0.0068,              0.0068
                  42,            0.037273,            0.015346,           0.0014295,             0.86144,             0.67062,             0.80225,             0.43074,            0.036704,            0.012613,           0.0016232,             0.00672,             0.00672,             0.00672
                  43,            0.036442,            0.016367,           0.0014752,             0.87859,             0.86805,             0.91303,             0.46312,            0.036003,            0.012604,           0.0016018,             0.00664,             0.00664,             0.00664
                  44,            0.037699,            0.016317,           0.0017119,             0.92509,             0.81534,             0.90477,             0.47926,            0.036183,            0.012452,           0.0017094,             0.00656,             0.00656,             0.00656
                  45,            0.036647,            0.015436,           0.0015879,             0.86015,             0.77593,             0.86369,             0.43433,            0.037914,            0.012456,           0.0016077,             0.00648,             0.00648,             0.00648
                  46,            0.035184,             0.01593,           0.0014858,             0.93076,             0.82786,              0.8989,             0.43416,            0.035571,            0.012273,           0.0014316,              0.0064,              0.0064,              0.0064
                  47,            0.036448,            0.015237,           0.0013027,             0.87035,             0.80693,             0.86365,             0.40935,            0.039188,            0.012576,           0.0014595,             0.00632,             0.00632,             0.00632
                  48,            0.036623,            0.014891,           0.0013335,             0.84098,              0.8559,             0.91167,             0.49793,            0.036688,            0.012572,           0.0024408,             0.00624,             0.00624,             0.00624
                  49,            0.036603,            0.015574,           0.0015912,             0.77115,             0.80384,              0.8613,             0.47339,            0.036801,            0.012574,           0.0017453,             0.00616,             0.00616,             0.00616
                  50,            0.035234,            0.015791,            0.001563,             0.79082,              0.8461,             0.89913,             0.48056,            0.034893,            0.012237,           0.0015746,             0.00608,             0.00608,             0.00608
                  51,            0.035636,            0.015293,           0.0015982,             0.85345,             0.77742,             0.88668,             0.44708,            0.034621,            0.012152,           0.0017453,               0.006,               0.006,               0.006
                  52,            0.036241,            0.015441,           0.0016394,             0.85762,             0.84267,             0.90489,             0.51868,            0.035475,              0.0123,            0.001988,             0.00592,             0.00592,             0.00592
                  53,            0.035171,            0.015314,           0.0014307,             0.82553,             0.81472,             0.88652,             0.48373,            0.035156,            0.012277,           0.0016961,             0.00584,             0.00584,             0.00584
                  54,            0.033052,            0.015481,           0.0012374,             0.82116,             0.84279,             0.86251,             0.52328,            0.034014,             0.01213,           0.0016242,             0.00576,             0.00576,             0.00576
                  55,            0.034231,              0.0144,            0.001146,             0.82566,              0.9183,             0.91475,             0.53156,            0.034989,            0.012103,           0.0015503,             0.00568,             0.00568,             0.00568
                  56,            0.033642,            0.014341,            0.001137,             0.85666,             0.86975,             0.92173,             0.50574,            0.035512,            0.012464,           0.0013636,              0.0056,              0.0056,              0.0056
                  57,            0.034268,            0.014923,           0.0013219,             0.89107,             0.89789,             0.93017,             0.51732,            0.034025,             0.01209,           0.0015041,             0.00552,             0.00552,             0.00552
                  58,             0.03422,            0.014976,           0.0013093,             0.92372,             0.74243,             0.85902,             0.49356,            0.033864,            0.012195,           0.0014111,             0.00544,             0.00544,             0.00544
                  59,              0.0339,            0.014731,           0.0012636,             0.93365,              0.8188,              0.9201,             0.50568,             0.03415,            0.011945,           0.0012467,             0.00536,             0.00536,             0.00536
                  60,            0.033913,            0.014585,           0.0014196,             0.93217,              0.8647,             0.93144,             0.49213,            0.033521,            0.012023,           0.0013767,             0.00528,             0.00528,             0.00528
                  61,            0.032456,             0.01468,           0.0013512,             0.90495,              0.9214,              0.9354,              0.5189,            0.033691,            0.012224,           0.0013518,              0.0052,              0.0052,              0.0052
                  62,            0.032241,            0.014147,           0.0013996,             0.91228,             0.83211,             0.92819,              0.5338,            0.034314,             0.01206,           0.0016029,             0.00512,             0.00512,             0.00512
                  63,            0.032475,            0.014741,           0.0012767,             0.84679,             0.84592,             0.91507,             0.50549,            0.034965,            0.012518,           0.0015834,             0.00504,             0.00504,             0.00504
                  64,              0.0315,            0.013816,           0.0011602,              0.8689,             0.90295,             0.92744,             0.54656,            0.032619,            0.011759,           0.0011987,             0.00496,             0.00496,             0.00496
                  65,            0.032488,            0.013977,           0.0010388,             0.87005,             0.88969,              0.9375,             0.54828,            0.033478,             0.01207,           0.0013078,             0.00488,             0.00488,             0.00488
                  66,            0.032216,            0.014069,           0.0011937,              0.8323,             0.91454,              0.9079,             0.48534,            0.034476,            0.012178,           0.0013129,              0.0048,              0.0048,              0.0048
                  67,            0.033011,            0.014622,           0.0010635,             0.84142,             0.83471,             0.87198,             0.50669,            0.032892,            0.011755,           0.0013606,             0.00472,             0.00472,             0.00472
                  68,            0.031218,            0.013593,           0.0011242,             0.90112,             0.91328,             0.93967,             0.54899,            0.032861,            0.011904,           0.0013146,             0.00464,             0.00464,             0.00464
                  69,            0.031243,            0.013124,          0.00097146,              0.9372,             0.85568,              0.9378,             0.53804,            0.033168,            0.011963,           0.0013445,             0.00456,             0.00456,             0.00456
                  70,            0.031718,             0.01393,           0.0012164,             0.91924,             0.80233,             0.90808,             0.51426,            0.034479,            0.012336,           0.0014474,             0.00448,             0.00448,             0.00448
                  71,            0.031394,            0.012823,           0.0010307,             0.92783,             0.83522,             0.93444,             0.56255,            0.032785,            0.011912,           0.0012562,              0.0044,              0.0044,              0.0044
                  72,            0.032228,              0.0137,           0.0011507,             0.88619,             0.87514,             0.93282,             0.54827,            0.032383,            0.011541,           0.0011609,             0.00432,             0.00432,             0.00432
                  73,            0.031007,            0.013422,           0.0011543,             0.83469,              0.9361,             0.92061,             0.52179,            0.032442,            0.011762,           0.0012149,             0.00424,             0.00424,             0.00424
                  74,            0.030383,            0.013736,          0.00098924,             0.90874,             0.82112,             0.92409,             0.55804,             0.03205,             0.01188,            0.001298,             0.00416,             0.00416,             0.00416
                  75,            0.030542,            0.012797,          0.00085603,              0.9021,             0.91202,             0.93185,              0.5584,            0.032935,            0.011973,           0.0014146,             0.00408,             0.00408,             0.00408
                  76,            0.031734,            0.014328,          0.00082433,             0.90538,             0.91093,              0.9419,             0.56389,            0.031958,            0.011479,           0.0013304,               0.004,               0.004,               0.004
                  77,            0.030939,            0.013305,          0.00093225,             0.90739,             0.80856,             0.92472,             0.56844,            0.031548,            0.011557,           0.0012477,             0.00392,             0.00392,             0.00392
                  78,            0.029876,            0.013423,          0.00094408,             0.93317,             0.77936,               0.904,             0.56855,            0.031751,            0.011787,           0.0012219,             0.00384,             0.00384,             0.00384
                  79,            0.029526,            0.013695,          0.00094088,             0.84101,             0.87601,             0.91984,             0.55754,             0.03247,            0.011744,           0.0011026,             0.00376,             0.00376,             0.00376
                  80,            0.030343,            0.012902,          0.00093206,             0.88835,             0.86186,             0.92234,             0.55904,            0.031389,              0.0116,           0.0014187,             0.00368,             0.00368,             0.00368
                  81,            0.029935,            0.013208,           0.0010144,             0.93746,              0.8255,             0.91382,             0.54886,            0.031401,            0.011661,           0.0013056,              0.0036,              0.0036,              0.0036
                  82,            0.029368,            0.012876,          0.00092999,             0.87765,              0.8369,             0.91029,             0.54295,            0.032185,            0.012071,           0.0010283,             0.00352,             0.00352,             0.00352
                  83,            0.029089,            0.012721,          0.00081937,             0.90708,             0.80098,             0.90267,             0.57714,            0.031506,            0.011879,           0.0011527,             0.00344,             0.00344,             0.00344
                  84,            0.028654,            0.012991,          0.00082602,             0.96069,             0.80387,             0.93079,             0.57157,            0.031201,             0.01168,           0.0010068,             0.00336,             0.00336,             0.00336
                  85,             0.02908,            0.012748,          0.00096141,             0.85695,             0.86289,             0.92328,             0.59032,            0.031282,            0.011585,           0.0012782,             0.00328,             0.00328,             0.00328
                  86,            0.029085,            0.013309,          0.00078051,             0.88619,              0.8407,             0.90797,             0.56516,            0.031787,             0.01184,          0.00098086,              0.0032,              0.0032,              0.0032
                  87,             0.02866,            0.012904,          0.00069338,             0.80151,             0.87646,             0.89324,             0.54268,             0.03087,            0.011662,            0.001099,             0.00312,             0.00312,             0.00312
                  88,            0.028922,            0.012874,          0.00075046,             0.96051,             0.77532,             0.89872,             0.58361,            0.030685,            0.011637,           0.0011371,             0.00304,             0.00304,             0.00304
                  89,            0.028199,            0.012742,          0.00071813,             0.86842,             0.85895,              0.8745,             0.53133,            0.030735,            0.011746,            0.001044,             0.00296,             0.00296,             0.00296
                  90,            0.027343,            0.012485,          0.00089325,              0.8549,             0.85022,             0.90517,             0.54017,            0.031167,            0.011731,           0.0010921,             0.00288,             0.00288,             0.00288
                  91,            0.027662,            0.012321,          0.00082382,             0.79425,              0.8725,             0.86805,             0.55389,            0.030662,            0.011486,           0.0011417,              0.0028,              0.0028,              0.0028
                  92,            0.028289,            0.012689,          0.00081403,             0.84113,             0.91169,             0.92496,             0.57943,            0.030762,            0.011765,           0.0011328,             0.00272,             0.00272,             0.00272
                  93,            0.026985,            0.012468,          0.00075308,             0.87166,             0.92207,             0.94006,             0.58242,            0.030456,            0.011597,           0.0010736,             0.00264,             0.00264,             0.00264
                  94,             0.02743,             0.01274,          0.00084863,             0.95267,             0.80769,             0.92762,             0.59752,            0.030276,            0.011428,           0.0011364,             0.00256,             0.00256,             0.00256
                  95,            0.026938,            0.012164,          0.00077692,             0.94953,             0.82923,             0.93164,               0.575,            0.030032,            0.011497,          0.00099234,             0.00248,             0.00248,             0.00248
                  96,            0.027421,             0.01294,          0.00080344,             0.94291,              0.8379,             0.92376,              0.6132,            0.029947,            0.011454,          0.00094397,              0.0024,              0.0024,              0.0024
                  97,            0.026749,            0.012116,          0.00091981,             0.86313,             0.92118,             0.92616,             0.55284,            0.030138,             0.01162,          0.00094776,             0.00232,             0.00232,             0.00232
                  98,            0.026458,            0.011843,          0.00088303,              0.9444,             0.85054,             0.93452,             0.58475,            0.030189,             0.01169,           0.0012056,             0.00224,             0.00224,             0.00224
                  99,            0.026304,            0.012009,          0.00063655,             0.93136,             0.86079,             0.93539,             0.58582,            0.030085,            0.011726,           0.0011134,             0.00216,             0.00216,             0.00216
